fromId,toId
15094659,35777372
103598216,83943787
16677622,104989762
93905958,294198566
183786731,15070224
15094659,37564255
38712496,52866725
17564647,21075893
26853548,18646280
15172810,19780355
188046098,43166813
14689101,105580730
24486637,34739121
40981798,107830991
52866725,105485632
29173529,121174595
7702232,25952851
15216860,27118077
188046098,50115087
451250774,280935165
134940306,270449528
21279256,28635233
48358776,34211097
15766521,15640349
204317520,380580781
223581250,16464746
20471349,19311729
282843710,121063287
19311729,105895378
34373923,19784831
24117694,14654965
7860742,19040580
236025357,26281970
185397767,36750478
28184452,14848513
289365039,22258315
101633415,84043660
20637608,363426409
17093617,26143624
14498387,42361118
10441,26569855
306472866,363426409
121825928,66905823
88323281,134940306
15653423,155976326
17771860,24599923
311214131,259641511
7860742,35926608
85561166,16483812
29872754,176310143
116036694,248883350
222261763,34428380
46533328,15216860
87044829,213032194
484813312,29872754
17093617,21770611
38920015,311214131
8004732,60968363
18776017,14922225
3359851,250303199
214328887,72818790
349150213,191548936
9463382,15736190
86070159,25565646
71606873,47161442
16674726,119228619
44235766,26444473
16886225,63485337
105643923,237420957
283306479,406628822
417771496,317658862
17116707,124528830
1065921,16799897
16886225,87764480
15216860,25598800
22126231,68450853
14693823,19802879
18581803,3359851
146350964,213032194
64285972,184637613
135006149,58497291
18646280,14693823
14269220,31353077
121825928,13967652
172883064,88097807
34743251,50115087
24942585,27855118
14091091,1268821
185699666,105410969
42869411,337886919
25787929,105410969
38214426,128522006
281159810,309822643
15396961,8501792
14498387,1065921
104201057,19802879
262775327,105895378
105580730,25254052
66905823,22784458
14208982,52768208
211303345,24919888
15130614,41147062
1183041,115485051
14208611,143125196
19493072,43003845
384621304,309325161
66499322,47785747
145845459,280935165
20880546,15575251
17909306,9917552
16567106,15234657
1065921,16453996
26582656,6480682
48485771,121258930
109702885,24190981
5374,15420011
20273398,3359851
211303345,30258963
86070159,16677622
7846,16453996
19546942,39601084
29447358,44873497
7429892,18646280
221036078,19493072
298757008,341840097
27050042,17002699
43003845,276706356
16710946,15519544
101633415,25026165
18194898,18646280
25565646,91409081
18776017,17346342
290097288,188443111
338305835,38214426
6539592,6480652
100369246,128302994
5442012,23140494
161760542,52768208
463952369,160237722
24129206,22139698
14217740,21436960
44873497,134234059
172161833,252887163
288485704,133055665
15234657,48485771
1134701,11928542
273120131,66691804
16405372,112471133
30863,11718
51780974,14654965
18776017,15913
5374,26569855
105643923,95980722
7377812,7860742
9917552,15162193
20737911,4197051
16580226,50115087
12611642,19802879
197504076,196327549
100581193,195475105
20506424,31119337
17092862,26281970
21401466,29123186
234526497,117177831
28184452,16710946
76786777,15165493
20543416,19530134
18963070,16674726
160008685,221636679
12587,12741
118943387,26000424
14642816,7458942
144040563,7861312
28465635,158419434
4230121,60491491
100581193,258140947
8470732,8004732
16098603,24004172
18666844,14888584
279787626,28465635
6539592,14075928
141021153,111164068
14179822,19508719
16252002,48485771
131601987,108928516
20560246,54178513
19358562,394263193
21724128,35407584
62609430,121258930
221636679,298757008
149538028,430268163
3359851,90964854
365110774,59785628
15165502,91409081
131613362,69592091
182925539,7384432
9930742,8067082
27855118,15234657
84421229,24004172
111164068,188443111
36750478,282280747
14741804,43365692
21659808,62975545
66691804,52902163
422253889,262775327
28482819,16464746
19390810,17909306
59110488,37564255
806283,11072822
204317520,358775055
116498875,134940306
238308325,62609430
24486637,26444473
35746423,95941018
297801196,124528830
282843710,210731717
115313263,422253889
19637934,15666380
112471133,20437286
73129083,28635233
75370828,127973392
27119147,23828851
14416109,21685295
29247964,14575107
6480682,27022632
188499505,17552077
486450371,365110774
69029861,16464746
26299078,123565032
1065921,31353077
108719347,22872643
7194892,3096071
72753148,93329426
43952326,29123186
14506253,26582656
69029861,59804598
41147062,6374602
52330027,20075644
12121162,294430454
3359851,29758446
131601987,28149277
19040580,72245548
11211372,33998183
9917552,21401466
60491491,72482827
116036694,259842341
236025357,309366491
15539347,34783473
422253889,309325161
21436960,161760542
14647570,14091091
128496483,20737911
117177831,141021153
214761161,14183551
13490452,34743251
14203936,19728957
384621304,67818595
19838339,271139098
40885168,417771496
143363196,378450578
389351403,140795202
19164725,245424983
211303345,123054759
14763,78453
44039298,14075928
211614808,307206030
15162193,39839316
317658862,324305626
153784150,85891683
115313263,307206030
142047796,19040580
21436960,108811740
314316607,257236842
48485771,84043660
188046098,86336234
48485771,15520280
20543416,106118793
20075644,24004172
17409832,16265412
41967463,29725730
105580730,15693493
311214131,153643574
245424983,133875756
87764480,15575251
61598133,146729999
325106566,17564647
185699666,91359384
38390323,178388060
107830991,195475105
116498875,40981798
65913144,20075644
90433566,21625141
82661220,30098539
28345417,33787936
2172,13626882
300418156,14944532
74265849,17062358
14197641,14198282
57986173,8004732
23477141,38789654
365110774,128496483
47637606,14183551
16363491,22139698
46209291,151338729
19923638,14934818
22060843,11342502
15112961,3096071
225444667,100318079
213032194,221636679
16029857,8295072
15667666,796155
15431856,76786777
26929220,19493072
59785628,140795202
133067266,23503181
1268821,1118781
5380672,338458786
236025357,73019162
5442012,259379883
20075644,84421229
18174913,14982575
17759701,20880546
153226312,187773078
19064433,113859309
52330027,60968363
6117622,15576928
29472803,8295072
88323281,17868918
60620992,53175445
15070932,384621304
46533328,25793504
10671602,41172837
15576928,26871300
31308620,151727301
24081780,71606873
119897041,16580226
24190981,15162193
204640298,183786731
204140367,107830991
188046098,82453323
42316573,20737911
14183551,15539347
439788025,153226312
19148708,15934926
96513226,117177831
78941245,78977078
153784150,7429892
24081780,18826638
51780974,66629039
226014818,10228272
16098603,1065921
44235766,25569713
25460763,24476165
33998183,65707359
378450578,40885168
21554226,5995932
18194898,50115087
93714983,16876667
451250774,254839786
40981798,100318079
79033029,85658777
14888584,65913144
17771860,59624844
40381496,105485632
131333738,15160273
86247424,26871300
28635233,24190981
36754931,79033029
59414975,15154217
144040563,15575251
13176312,13462442
22784458,94918917
189253902,30258963
7860742,10671602
57490887,439788025
146155608,23140494
14180231,9431932
1117341,1044591
24919888,15519544
5442012,20747847
18713254,15439395
282843710,259641511
15234657,18927441
25952851,25577874
26929220,116498875
22784458,94918917
276577539,145845459
16405372,38500966
276577539,43003845
14091091,15102849
3359851,17552077
35732628,334462090
30704824,14934818
100581193,27633075
15454228,18742918
52866725,17990996
28755851,29660021
100581193,297801196
437102741,389351403
146035223,237420957
109445327,68935638
15234657,10671602
29047058,6210882
12741,22253
25227537,281929850
34743251,153784150
86336234,14848513
188046098,16029857
6117622,38712496
105580730,23027237
245394117,294198566
14983833,25473689
12555,8501792
17037417,14179545
17037417,14589257
100581193,134940306
65913144,16098603
52758395,15473958
281159810,48939443
211614808,17564647
24049604,4197051
19049747,16894839
461410856,31331740
9451052,11928542
32032000,7861312
356447837,105895378
252887163,146350964
20560246,274791635
159588456,15165502
298757008,339943969
51780974,23954547
68450853,19617190
59110488,16800811
14231571,33423
21363077,15489348
16405372,44873497
131601987,94918917
204317520,131613362
42361118,36993162
52758395,16580226
18713254,31353077
82661220,214761161
240201827,486450371
91359384,23954547
15292252,21770611
8470732,45416789
23215572,20471349
41894068,13018112
211614808,339943969
128302994,25569713
15858135,17552077
15165493,33998183
24585498,16265412
14666401,128522006
259842341,222261763
300418156,15165493
74523,12555
60620992,15461733
15520280,59414975
16299917,104548229
25026165,144040563
138887977,226179592
84043660,25026165
24272129,809760
221036078,134940306
24476165,37878753
15473958,4620451
50115087,108811740
15143758,20550976
18742444,3359851
144040563,18927441
26929220,279787626
11348282,43166813
31808762,223247584
25793504,93329426
486450371,426182072
59414975,18666844
45416789,16112634
131333738,8004732
18023140,20050047
16710946,28184452
31808762,294430454
1608991,273120131
31808762,130897520
430268163,280935165
20747847,16098603
14791162,20506424
59804598,48485771
134995648,39141427
43933017,261001122
283306479,40981798
7738402,12741
222261763,276308596
153226312,221036078
60491491,78832728
21158690,20747847
140800067,31308620
59414975,148497957
29047058,15641791
18948541,813286
14464369,26281970
10350,9275742
62579071,31232539
105241998,214761161
25473689,73019162
5442012,45862504
138887977,15913
14498387,18069427
463952369,145845459
22784458,96513226
76786777,127958577
197504076,100581193
463952369,149538028
46209291,83417972
46209291,380580781
52758395,337886919
48485771,18927441
149538028,439788025
127935456,15070932
259842341,26929220
223247584,7377812
7872262,261001122
72818790,40981798
20060293,153784150
200559228,254839786
107830991,83943787
195475105,19493072
114910205,63485337
3359851,15439395
19148708,17909306
79011908,112471133
56819939,64091671
351671009,14824849
117177831,128522006
248883350,204140367
17409832,59414975
15102849,14693823
27118077,105410969
19358562,314316607
94918917,131601987
172161833,127935456
35722372,29514951
17062358,781674
188046098,127958577
21681252,21554226
41338503,19148708
197504076,18996905
220368467,17868918
25598800,115485051
62579071,27118077
8004732,7860742
5768872,19546942
439788025,270449528
100581193,19358562
79011908,30913636
209506790,131601987
2609891,66905823
18194898,30258963
259842341,314316607
31119337,19148708
18581803,15712979
15576928,17002699
24129206,14199378
61475880,15712979
15268771,14197641
33174357,42316573
116036694,40981798
189253902,23503181
109635031,94325602
7860742,47161442
38390323,96513226
21208444,39839316
143125196,15162193
18776017,16098603
115313263,146350964
19508719,90046723
7458942,29725730
16028750,245424983
58462957,1879831
248883350,133055665
19780462,30913636
16895140,15853668
8470732,62581962
153643574,417771496
101633415,6076432
99426033,142047796
15162193,153474021
214328887,149538028
46533328,14654965
242451319,105643923
15485441,115485051
44235766,25964256
14691709,11928542
88097807,257236842
35764723,22035674
123565032,59238436
15693493,17853760
16263407,19838339
13176312,11211372
6480652,17732153
15431856,16245822
279787626,220368467
358775055,103598216
11696732,8170292
127935456,211614808
41147062,16580226
406628822,276706356
273186916,281929850
252887163,325106566
234526497,9117202
158419434,17868918
15165493,91409081
37561615,25787929
24233316,28471924
23215572,339943969
213777144,288485704
20506424,15162193
100581193,257236842
68503464,7384432
146350964,160008685
279787626,276308596
26582656,14506253
93714983,28123862
60620992,42869411
150384918,25569713
356447837,18742444
259641511,318182652
87764480,15888142
32327501,389351403
17224642,7872262
245394117,258203336
56151063,28755851
1065921,18826638
22784458,101859065
52905424,18888026
158419434,157829215
246297626,339943969
16134731,6539592
222353841,198876913
14091091,15431856
20437704,16405372
101569095,22060843
358775055,149538028
339943969,21075893
41147062,50115087
21681252,43170475
15165493,14848513
236840136,31353077
101859065,94918917
20942815,16364222
8470732,5995932
365110774,324305626
28184452,104989762
59507002,20437704
22168987,16365403
15048204,14685759
14200408,4230121
25227537,85561166
7377812,57986173
15519544,65647594
276905731,85658777
24560836,18927441
16287001,148497957
341840097,211614808
14180231,18581803
2776801,6210882
19036725,18023140
10671602,10350
15736190,7738402
14848513,16029857
21208444,29247964
19530134,8170292
276308596,380580781
9451052,15888142
14183551,105241998
15134782,2172
109571377,16580226
358775055,280935165
15575251,3359851
16464746,222640532
294198566,250303199
29173529,19728957
155976326,15112961
15070224,143950772
15461733,11348282
17564647,298757008
22784458,284422688
83417972,83943787
18776017,71606873
223581250,29514951
49629418,14498387
26871300,34986425
187773078,107830991
18440972,16793368
86221475,17868918
153226312,72818790
149538028,18996905
28184452,44134466
31296704,15447248
21436960,108811740
14091091,161760542
2172,5380672
158419434,151338729
324305626,59785628
422253889,246297626
43933017,8470732
21659808,105250713
16287001,34771668
18021714,20904455
15165493,15473958
300418156,39832918
20060293,25565646
451250774,430268163
17564647,245394117
3359851,191548936
210731717,151759225
105241998,90420314
11180212,13490452
153643574,317658862
131601987,94918917
46209291,461410856
82963512,123565032
11342502,29447358
9917552,21208444
6210882,34986425
384621304,15070932
15234657,15888142
463952369,121533789
24641194,17224642
13811562,8501792
131411085,13461662
20273398,49629418
100369246,7702232
222261763,100581193
160008685,115313263
23503181,20060293
160237722,27633075
127935456,262775327
19279990,22027186
88097807,112939321
184637613,101859065
127935456,339943969
123054759,41147062
5442012,170921507
451250774,116036694
15473958,19802879
17771860,56814021
245394117,187744415
7377812,223247584
276706356,134940306
131411085,9103242
45134201,6076432
41894068,14934818
112471133,16679681
16009851,14936377
126444583,141021153
151338729,451250774
5442012,34771668
14249767,13967652
177352756,82030021
21724128,15489348
62579071,14654965
69592091,56860418
9413072,18666844
5870022,15473958
29247964,43952326
6117622,60491491
18776017,10671602
85215038,144040563
19923638,21683202
104548229,5374
5442012,319020952
38441030,78941245
62579071,121825928
9917552,109702885
9232572,10373972
318182652,28755851
15519544,153784150
15766521,21659808
17224642,16674726
79378658,117198054
126444583,177352756
276706356,157829215
463952369,274153775
42361118,1065921
21770611,20060293
16098603,24641194
26444473,31308620
151338729,17868918
12555,78453
16003580,105580730
31477674,141508391
21053921,23820989
206923844,196327549
24486637,25787929
25952851,17092592
73113327,16303106
19802879,86336234
254839786,151338729
796155,16838515
11348282,14936377
35926608,14888584
90618895,28755851
100649666,126444583
380580781,69592091
2609891,48118853
92757996,27118077
14085096,78433570
60608455,259379883
11180212,12437282
15461733,18646280
50284910,78433570
16364222,806283
3359851,15234657
298757008,384621304
123054759,107172099
183786731,7384432
1117341,1118781
43365692,16365403
170921507,22258315
14249767,72245548
20273398,3359851
11348282,15165493
113751683,26280712
22679419,17552077
17092862,1183041
16580226,18646280
22784458,32230901
23503181,19802879
6210882,60491491
314316607,153226312
108669535,17771860
31119337,14791162
35777372,16679681
22705686,25026165
39524364,37986651
41147062,13490452
279787626,274153775
365110774,339527983
258140947,124528830
88807478,65913144
28192145,126042901
15473958,8295072
7123452,11348282
1065921,14424667
1134701,65913144
105895378,362626342
18021714,36993162
24919888,44134466
20177423,28635233
23984889,18888026
26299078,44873497
93905958,10671602
18713254,90420314
13461662,20737911
93714983,133067266
191548936,59804598
83665015,73113327
196327549,22462180
90720074,30704824
14172588,14197641
206923844,124528830
20661527,18826638
13176312,23503181
58462957,43952326
62609430,319020952
261001122,121258930
18655633,36754931
182925539,138003731
12815,18742918
21436960,8295072
42495940,183786731
5380672,12998242
14498387,18021714
187744415,18742444
36993162,21681252
14416109,79011908
226629405,430268163
20,61133
62975545,60491491
14179822,36279501
15461733,82453323
153643574,9103242
16580226,14848513
61133,12587
72482827,15640349
41147062,161760542
17116707,40981798
123054759,52758395
88323281,27633075
19493072,380580781
949521,7738402
16356344,28123862
317658862,417771496
56151063,19040580
337886919,11348282
157829215,254839786
203338499,258140947
177691409,34068984
19546942,15934926
20942815,25276905
105485632,11446092
31331740,22462180
300418156,104201057
18174913,18194898
130897520,19507713
37878753,24476165
276308596,28465635
341840097,18581803
94918917,95980722
246297626,307206030
31414569,121533789
309822643,17564647
24486637,15216860
44134466,52758395
83417972,276706356
225444667,83943787
33423,115485051
9463382,12815
65707359,43166813
131601987,21678052
23820989,15311166
36993162,16098603
20397258,71606873
29247964,15933910
112471133,19780462
10671602,26281970
16710946,15473958
307642294,356447837
16453996,7872262
12491,8501792
7702232,2609891
276308596,18996905
15712979,28037700
7860742,66905823
20075644,35926608
42869411,28184452
90779436,116952434
7872262,21554226
319020952,24942585
41967463,116324294
13176312,70694567
153474021,14934818
107172099,14982575
486450371,282843710
66629039,25787929
270449528,28465635
42900952,15464883
15130614,4620451
14180231,307642294
143363196,426182072
15653423,155976326
27118077,25598800
1134701,3359851
300418156,41441873
15094659,15335662
144040563,319020952
108811740,20060293
41147062,65647594
15335662,30913636
226014818,38390323
34743251,28123862
1183041,15913
190957611,121063287
37046756,1879831
14824849,15439395
370952365,319020952
19617190,9930742
18999841,24476165
18638460,22168987
318182652,34886889
42900952,2172
19049747,20747847
20437704,29725730
92757996,100369246
34373923,7092102
3359851,14179545
19358562,17868918
100649666,28482819
6210882,14747507
62292058,20649962
16112634,28037700
16097743,20397258
20,749863
14179545,17037417
24190981,21208444
19530134,14157134
258140947,180505807
16617056,30364057
7860742,11928542
70694567,76786777
18142375,8170292
119897041,127958577
121063287,20737911
133067266,15165502
274153775,18996905
45862504,5442012
307642294,115313263
107650489,15766521
11348282,15473958
20737911,140795202
15160273,65913144
19568471,58462957
12611642,7123452
28357463,98942778
25964256,66905823
422253889,245394117
44773640,151727301
14179822,9930742
64285972,3359851
430268163,276577539
17037417,16626187
262775327,258203336
17759701,14498387
15853668,99426033
2426,33423
17037417,22784458
157829215,187773078
430268163,27633075
282843710,37878753
184637613,178388060
36982940,14927276
18776017,16112634
153784150,60620992
7429892,15519544
14327450,12534
14471778,1065921
19766517,22139698
656673,9779032
356447837,384621304
61133,15736190
259842341,17116707
26582656,44039298
16464746,3359851
15165493,14199378
238308325,262775327
1065921,30207757
20543416,781674
16580226,17384099
30678185,10956212
223581250,63485337
40381496,19508719
17759701,16112634
6480652,23027237
16038438,16098603
20397258,15858135
94325602,14179822
191548936,34068984
20060293,19802879
14217740,21770611
307206030,281159810
15165493,109571377
18713254,15666380
17564647,339943969
172161833,245394117
35926608,14517343
30258963,153784150
14498387,57986173
88097807,236184723
17384099,21436960
150384918,16475194
36279501,14179822
30913636,185397767
15712979,25376226
20942815,9232292
14589257,20273398
21625141,102786832
15431856,15461733
311214131,466830475
92757996,15216860
41147062,13462442
14689101,19637934
25026165,25473689
426182072,324305626
195475105,307458983
465024108,12534
133875756,16405372
41147062,14217740
19530134,61183568
242451319,90779436
21678052,226014818
34437253,26785513
153784150,28184452
9275742,19279990
20935355,36993162
33998183,60620992
36750478,35415477
7123452,16580226
104201057,161760542
36754931,21158690
134940306,283306479
189898898,43003845
153474021,7092102
65913144,16098603
7861312,18963070
16504528,28192145
12741,61133
36629388,18927441
195475105,121533789
29173529,15849055
5442012,3096071
44773640,7702232
18638460,19637934
273101322,393170964
18666844,26281970
29447358,15094659
59804598,12611642
7861312,18713254
161392400,16567106
356606395,18928924
25577874,72245548
58462957,48358776
31308620,121825928
127973392,16098603
309325161,356447837
20177423,19923638
68450853,22126231
57490887,236184723
153784150,76786777
15584619,18393773
13018112,41338503
6076432,15712979
36750478,30913636
426182072,240201827
15934926,21208444
949521,14112756
21075893,307642294
24190981,39839316
281929850,334462090
41147062,43166813
28465635,225444667
14269220,15913
79033029,63787760
15853668,185699666
4230121,105250713
45416789,131333738
66905823,16562955
23820989,21053921
300418156,15165502
14666401,96513226
109571377,16580226
14498387,71606873
18776017,16097743
38214426,18742444
11180212,11211372
104209445,21554226
14983833,309366491
146350964,245394117
16626187,15913
238308325,172161833
69592091,276308596
15473958,82453323
92757996,25964256
204089551,259379883
15473958,91409081
849101,60273
43933017,18069427
362626342,422253889
92757996,62579071
119897041,25565646
62579071,22784458
7860742,14922225
190957611,90618895
16363491,7429892
263458488,44826769
14936377,19766517
9917552,98942778
172161833,307206030
15102849,82453323
25993,10545
24942585,9275742
153784150,15165493
15853668,121825928
229425177,2367911
263458488,143950772
46533328,14927276
44773640,72245548
19358562,206923844
60608455,23140494
461410856,100581193
22258315,15234657
15959868,19637934
206923844,26929220
13176312,11180212
21754399,22035674
34986425,18556103
60620992,86070159
17564647,309325161
19802879,20060293
20880546,3359851
14654965,15853668
362626342,307642294
21681252,8004732
138887977,9451052
225411266,28123862
151759225,18999841
38789654,59709745
813286,17980497
451250774,19358562
112939321,259842341
8170292,316994994
197504076,307458983
36750478,11342502
262775327,172161833
43003845,22462180
52758395,93714983
15172810,20050047
15162193,21208444
646533,33423
273101322,259641511
20942815,115485051
324649672,224581852
229425177,40981798
153643574,29660021
146729999,18581803
123054759,14693823
28184452,14693823
311214131,282843710
17632072,15653423
7860742,3359851
134940306,88097807
52768208,76786777
300418156,16029857
10373972,16815990
14197641,15667666
248883350,17868918
30678185,21724128
14208982,108811740
88323281,226629405
86336234,43166813
127935456,341840097
188046098,52758395
45134201,146155608
20904455,21681252
127973392,16674726
254839786,160237722
6480682,30364057
48939443,356447837
11348282,16876667
51780974,127381503
31453604,24233316
16405372,116324294
261001122,26281970
849101,10877
143363196,259641511
184637613,209169572
19049747,48370736
17564647,18742444
127381503,140800067
14269220,59414975
121537720,15094659
34886889,153643574
20397258,61475880
15375238,84421229
451250774,200559228
20273398,16799897
14944532,15473958
274153775,145845459
236184723,197504076
7384432,126042901
14791162,34947001
31808762,14589257
151727301,7702232
259842341,18996905
31119337,34947001
90046723,19242665
15060582,40381496
16580226,25565646
19040580,18776017
25964256,151727301
25339125,31308620
133875756,37564255
14791162,29247964
172883064,100581193
65913144,20880546
172161833,325106566
40885168,324305626
10545,11718
386064033,7384432
38500966,16028750
108928516,111164068
104201057,15165502
25339125,72245548
21724128,15849055
262775327,17564647
60608455,117541123
257236842,40981798
18666844,62050341
270449528,204317520
104548229,27119147
21401466,98942778
316994994,781674
3359851,187744415
18746273,15165493
4230121,9930742
61598133,222640532
28482819,7846
19040580,7872262
105410969,121825928
22679419,15666380
29247964,105189289
88323281,257236842
283306479,22462180
117177831,3359851
3359851,14038862
52758395,15473958
285185271,187744415
30258963,52758395
67818595,9451052
16677622,14693823
18746273,17093617
18655633,15447248
406628822,83943787
16793368,9232292
109635031,8067082
14982575,15500649
19530134,90676132
15165502,65647594
213032194,211614808
149292003,17980497
246297626,160008685
49492585,781674
57490887,72818790
37561615,36982940
24190981,19546942
105189289,14791162
11342502,14416109
138887977,3359851
20060293,15461733
160008685,307642294
62975545,19508719
24641194,14471778
12491,7738402
185699666,135006149
91359384,31308620
26853548,30258963
3359851,60968363
16876667,86070159
27633075,117674417
15576928,17990996
949521,18742918
134940306,157829215
289365039,63787760
200214366,262340283
24742040,18776017
356606395,466830475
104201057,15165493
406628822,72818790
86336234,91409081
32338244,38934368
116036694,153226312
7429892,86336234
11718,7738402
26929220,274153775
127973392,144040563
17990996,6117622
127935456,309325161
11446092,34986425
34771668,15857157
59804598,15888142
309822643,115313263
15102849,18194898
52768208,85891683
112939321,116036694
21681252,7860742
237420957,131601987
15070932,19311729
23477141,21625141
10350,15913
236184723,200559228
9917552,14208611
281929850,25227537
11348282,133067266
8752622,60033
17759701,20273398
158419434,31331740
151338729,100581193
16562955,37561615
21436558,9232292
13626882,214761161
781674,19530134
20177423,9917552
27633075,17868918
11348282,21436960
15222083,59804598
58497291,108857204
146350964,339943969
30913636,14642816
9117202,95980722
90046723,4230121
1504011,30863
24117694,16475194
1065921,7377812
14654965,97319539
45673,74523
8004732,18776017
236184723,88323281
18581803,71606873
11178672,16245822
126444583,15993650
174904516,149292003
16876667,26853548
16580226,15165502
161760542,28123862
69592091,116498875
117674417,22462180
14922225,21681252
39832918,15165502
182925539,16475194
97319539,135006149
229425177,358775055
21681252,20075644
257236842,307458983
157829215,206923844
20060293,17781165
7429892,28123862
117541123,15913
25026165,18963070
29872754,68503464
35732628,153643574
38190358,29123186
47637606,16237246
22253,11718
43365692,19838339
15461733,52758395
803663,15143758
128496483,25227537
325106566,252887163
229425177,100581193
24919888,70694567
93905958,18742444
151338729,124528830
38214426,131601987
21436960,104201057
73975665,19767193
78453,1344951
134940306,226629405
14217740,127958577
288485704,22462180
24190981,37046756
7861312,15913
100369246,32230901
25993,12534
15913,14269220
21659808,72482827
86070159,14693823
15216860,16475194
19838339,16263407
19644592,19530134
307206030,298757008
294430454,32032000
19493072,40981798
195475105,187773078
12587,12587
273101322,35732628
134940306,160237722
88323281,280935165
310087940,18119683
34373923,29247964
28123862,11348282
20824887,16303106
19363528,16908562
417771496,153643574
339527983,37878753
84421229,1134701
121537720,19164725
72753148,127381503
318182652,324305626
20397258,14498387
102608859,309366491
15172810,19036725
309822643,339943969
17564647,290097288
46533328,23954547
157829215,259842341
22060843,19780462
98942778,17909306
1134701,71606873
135006149,25598800
177352756,259379883
99426033,185699666
356606395,334462090
94918917,111164068
68450853,27050042
252887163,281159810
362626342,15070932
19725644,18569484
5995932,3359851
246297626,211614808
5870022,14693823
52768208,16580226
93905958,48485771
24129206,93714983
21279256,48358776
12491,1504011
466830475,389351403
128302994,105410969
86070159,11348282
300418156,127958577
128522006,284422688
107172099,28184452
15959868,105410969
127381503,39141427
14944532,15102849
51780974,135006149
196327549,56860418
134995648,14654965
289365039,18742444
1268821,15165502
38390323,111164068
112758378,38712496
211614808,222582311
11072822,26569855
23954547,121825928
12741,12534
463952369,276308596
30913636,79011908
155976326,24942585
146035223,105643923
100369246,25787929
270449528,17868918
289365039,204459867
35415477,20437704
14666401,131601987
222582311,22784458
26853548,85891683
5380672,14741804
7458942,19780462
16098603,48485771
16263407,5380672
59507002,30913636
15165493,30258963
18666844,26280712
34428380,22462180
8752622,656673
111164068,105643923
19508719,27479039
84421229,119228619
15575251,14589257
20452293,656673
81704742,213777144
152137231,14944532
144040563,24942585
356606395,437102741
12437282,16356344
59785628,20560246
221036078,214328887
35926608,65913144
20273398,12121162
7092102,14934818
131601987,63485337
6076432,18021714
60620992,225411266
145845459,88097807
52330027,17224642
18826638,7194892
21681252,94414805
185699666,99426033
48118853,7702232
309325161,17564647
59804598,15858135
36982940,16562955
59624844,31119337
108811740,86336234
223581250,284422688
3359851,18713254
226179592,177691409
184637613,204089551
88749392,115485051
13967652,128302994
15853668,26000424
87044829,20471349
20273398,15712979
141508391,9431932
20824887,27022632
87764480,11928542
393170964,21548362
209506790,117177831
236025357,18119683
238308325,21075893
7123452,11180212
18666844,16098603
141508391,16098603
10671602,7079062
25276905,26569855
22705686,25473689
439788025,276706356
24190981,16929349
309366491,254118225
28465635,117674417
225411266,109571377
12491,849101
62292058,6480652
133875756,35777372
806283,9232292
226179592,349150213
39832918,17781165
83943787,31331740
28465635,121533789
365110774,37878753
24004172,104209445
42361118,18021714
18776017,20397258
36750478,14642816
15162193,28357463
146155608,15888142
25254052,15693493
15102849,41147062
141508391,25376226
14934818,17771860
70694567,14199378
37564255,59110488
158419434,197504076
87044829,309822643
46533328,140800067
309325161,325106566
274153775,19358562
58462957,29123186
128496483,140795202
25254052,15782318
197504076,195475105
19164725,11342502
19036725,15172810
257236842,31331740
52768208,50115087
206923844,19358562
15736190,12491
20550976,796155
466830475,21548362
90618895,24049604
16134731,809760
135006149,97319539
62975545,16134731
18746273,85891683
19802879,19725644
18174913,28184452
14091091,14848513
259842341,225444667
221036078,204317520
18393773,139162440
97319539,25569713
18069427,7860742
210731717,32327501
62975545,15874998
24004172,16453996
17116707,43003845
339527983,21548362
36741036,15640349
86247424,15640349
16619881,34783473
18174913,153784150
19148708,29123186
14944532,8295072
59624844,24599923
27633075,83943787
262340283,187773078
23806129,15641791
100369246,99426033
19766517,15473958
214328887,280935165
30678185,783214
121258930,5442012
7429892,14647570
11348282,19802879
279787626,116498875
36750478,121537720
106118793,19644592
463952369,28465635
451250774,121533789
3004231,22027186
245394117,17564647
426182072,16483812
451250774,160237722
63787760,187744415
86336234,28123862
254839786,72818790
26000424,72245548
24272129,34986425
15736190,15396961
16475194,286639617
14208982,6374602
21685295,59110488
15853668,23954547
22253,22084427
309325161,160008685
56860418,204140367
59414975,15154217
23140494,5442012
222640532,24585498
25254052,62292058
34270080,38441030
112939321,31331740
15667666,803663
12437282,15473958
58497291,25793504
16580226,109571377
44134466,20060293
259842341,274153775
258140947,103598216
259641511,28755851
142047796,128302994
341840097,245394117
41147062,19802879
14983833,14536491
149292003,73113327
184637613,131601987
220368467,67864340
24081780,52330027
57986173,42361118
108669535,29247964
14416109,47968639
104209445,17224642
15165502,28184452
20661527,87764480
172161833,356447837
15172810,26143624
38500966,123565032
66905823,37561615
100369246,142047796
100649666,131601987
146035223,237420957
8004732,65913144
7872262,45416789
159588456,14982575
25376226,16674726
15165493,39832918
221829166,34428380
14183551,19960690
86247424,23806129
23503181,15473958
14502775,14198282
16815990,14198282
14200408,105485632
60608455,24942585
80107076,16908562
297801196,314316607
157829215,22462180
38920015,140795202
5442012,25026165
153643574,437102741
42869411,30258963
30863,74523
19526770,106118793
258140947,151338729
41147062,20060293
14203936,16577399
22841103,20273398
15292252,15130614
107650489,108719347
73975665,15666380
22060843,59110488
5995932,36993162
28184452,20060293
15519544,43166813
18776017,48485771
20273398,14536491
52758395,85891683
68935638,109445327
45673,22253
22679419,22784458
109445327,138887977
251261925,189898898
61133,8752622
